question,label
"1. 다음에서 편지는 무엇인가요?
엄마야 누나야.
김소월.
엄마야 누나야 강변 살자.
들에는 반짝이는 금모래빛.
뒷문 밖에는 갈잎의 노래.
엄마야 누나야 강변 살자.
내 친구 선우에게.
안녕? 나 정환이야. 어제 정말 고마웠어. 발이 다쳐서 아팠는데, 네가 집까지 같이 가면서 가방을 들어 줘서 고마웠어.
다음 주에 우리 집에서 놀자. 안녕!
2023년 월. 일.
친구 정환이가.
사방이 캄캄한데 불이 켜져.
있는 방이 있었습니다. 그방에는.
사내아이가 글을 열심히 읽으며.
혼잣말을 하였습니다.
오늘 배운 것은 오늘 다 익히자.
사내아이는 이렇게 다짐하였습니다.",1
"다음을 보고, 무엇을 하고 있는지 말해 보세요. 오늘 강아지를 잃어버린 일을 일기로 쓰는데 눈물이 났습니다. 내 일기장에는 나의 비밀이 모두 적혀 있습니다. 나는 매일 밤 일기를 쓰면서 하루를 정리합니다.
일기는 그날 겪은 일 중에서 기억에 남는 일과.
그에 대한 생각이나 느낌을 쓴 글이에요.",-1
"1. 다음은 수호가 쓴 일기의 앞부분이에요. 일기를 읽고 수호가 어떤 일을 겪고 무슨 생각을 했는지 알맞은 것을 모두 찾아 쓰세요.
11월 15일 맑음.
학교에서 돌아와 집에 가방만 놓고 나왔다. 친구들과 놀이터에서 만나기로 했기 때문이다. 멍멍이가 같이 나오고 싶어 낑낑대길래 같이 놀이터로 나갔다. 갑자기 멍멍이가 보이지 않았다. 멍멍이가 길을 잃어버렸을까 봐 걱정이 되기 시작했다. 손에 땀이 나고 눈물이 흐르기 시작했다. 
일기를 쓴 날은 비가 내렸어요.
오늘 멍멍이를 처음 만나서 너무 기뻤어요.
갑자기 멍멍이가 보이지 않아서 걱정을 많이 했어요.
멍멍이와 함께 놀이터에 갔다가 멍멍이를 잃어버리고 말았어요.",1
"다음에서 인물의 표정을 보고 그 마음이 어떠한지 짐작해 보세요. 영화나 연극에 나오는 인물들에게 극본은 꼭 필요합니다. 극본에는 인물이 무엇을 말하고 어떤 행동을 하는지 나와 있습니다. 극본에서 대사는 인물의 말을 나타내는 부분이고, 지문은 인물의 행동이나 표정을 나타내는 부분입니다.
극본은 영화나 연극, 드라마를 만들기 위해 쓴 글이에요.",0
1. 다음은 ‘별주부전’이라는 극본이에요. 빈칸에 알맞은 말을 쓰세요.,0
"다음을 보고, 영화를 본 아이와 엄마의 마음을 짐작하여 말해 보세요. 엄마도 많이 아플 텐데 아이를 위해 저렇게 간호를 하다니.
 좋은 영화나 드라마를 보면 감동을 느끼게 됩니다. 이야기 속 인물의 말과 행동에서 감동적인 부분을 찾을 수 있습니다. 기쁨이나 슬픔과 같은 강한 느낌을 받는 것을 ‘감동’이라고 해요. 영화나 시, 이야기에서 감동적인 부분을 찾을 수 있어요.",-1
"1. 위 ‘어휘 이해’에서 아이가 영화를 본 후 느낀 감동을 나타내는 말로 알맞은 것을 찾아 표 하세요.
사랑.
질투.
미움.
부끄러움.
희생.
즐거움.
‘질투’는 다른 사람이 잘된 좋은 일을 괜히 미워하고 싫어하는 거예요.",0
"2. 1번을 바탕으로 위 영화에서 감동적인 부분은 어디일까요? 알맞은 것을 고르세요.
아이는 빨리 낫고 싶어요.
엄마와 아이가 모두 아파서 병원에 있어요.
엄마가 자신의 몸은 돌보지 않고 아픈 아이를 간호하고 있어요.",-1
"다음 시를 읽을 때 머릿속에 어떤 장면이 떠오르는지 이야기해 보세요. 시를 읽고 시의 장면을 떠올려 봅니다. 시의 장면을 떠올리면 감동을 느낄 수 있습니다. 시의 장면과 비슷한 경험이 있는지 생각해 봅니다.
‘장면’은 무슨 일이 일어나는 모습이나 모양이에요.
시를 읽을 때 시의 장면을 떠올리며 읽을 수 있어요.",-1
"1. 다음 시를 보고 떠오르는 장면을 고르세요.
비오는 날.
우리 교실이 커다란.
배였으면.
아주 커다란 배였으면.
노를 저어.
집까지 갈 수 있다면.
좋으련만.",0
"다음을 보고 어떤 말을 하고 무슨 행동을 하고 있는지 말해 보세요. 이야기에는 인물의 말과 행동이 나타나 있습니다. 인물의 말과 행동으로 인물의 마음을 짐작할 수 있습니다. 인물의 말과 행동을 보면 나도 비슷한 경험이 있음을 떠올릴 수 있습니다.
이야기에는 인물이 등장해요. 인물은 자신의 생각을 말과 행동으로 나타내요.
인물의 말과 행동을 살펴보면, 인물의 마음을 짐작할 수 있어요.",-1
"1. 다음은 이야기 속 인물의 말과 행동입니다. 무엇이 ‘말’이고 ‘행동’인지 알맞은 것에 연결해 주세요.
나무와 함께 놀 수 있다니 정말 즐거워.
나무는 무척 행복해서 몸을 흔들었습니다. 인물의 말.
내겐 남은 것이 아무것도 없단다. 미안해.
소년이 떠나자 나무는 홀로 있을 때가 많아졌습니다. 인물의 행동.
내 줄기를 베어다가 배를 만들렴.",-1
"다음을 보고 무엇을 쓰고 있는지 말해 보세요.
감상문.
책을 읽고 감상문을 쓰면 감동적인 부분을 오래 기억할 수 있습니다. 같은 이야기를 읽거나 같은 영화를 보아도, 사람마다 서로 다른 내용의 감상문을 쓸 수 있습니다.
은 무엇을 보거나 듣거나 읽고 나서 느낀 것을 쓴 글이에요.",1
"1. 다음에서 감상문을 쓰려고 하는 사람은 누구인지 고르세요.
기훈: 비행기를 접는 방법을 설명하는 글을 쓰려고 해.
소은: 주말에 본 영화에서 감동적인 부분을 글로 쓰려고 해.
지유: 오늘 미나의 생일 파티에 가서 있었던 일을 쓰려고 해.
현수: 어머니께 감사하는 마음을 전하는 글을 쓰려고 해.",1
"2. 친구들이 ‘금도끼와 은도끼’ 이야기를 읽고 감상문을 쓰려고 해요. 가장 알맞은 말을 한 사람은 누구인지 고르세요.
찬우: 이야기에 산신령이 나오다니 말도 안 된다고 쓸 거야.
세경: 요즘에는 왜 나무꾼이 없는지 궁금하다는 내용을 쓸 거야.
유라: 나는 나중에 산신령처럼 금과 은을 가진 사람이 될 거라고 쓸 거야.
민호: 나는 정직한 나무꾼처럼 거짓말을 하지 않겠다고 생각한 내용을 쓸 거야.",0
"다음 그림을 보고, 학생이 무엇을 하려고 하는지 이야기해 보세요. 읽기 전 활동은 책을 읽기 전에 표지의 그림과 제목을 보고 내용을 생각해 보는 것입니다. 자신의 경험을 떠올리는 것도 읽기 전 활동으로 좋습니다. 예전에 읽어본 다른 책과 비교를 하는 것도 읽기 전 활동입니다.
글을 이해하기 위해 제목, 표지 그림으로 예상해 보는 것. 경험을 떠올리는 것을 읽기전활동 이라고 해요.",1
"다음 그림은 자기소개를 하는 모습이에요. 어떤 내용을 말하고 있을까요? 책을 소개하는 글을 책의 소개말이라고 합니다. 읽기 전 활동으로 읽을 책에 대한 소개말을 보는 것도 좋습니다. 책의 소개말을 읽으면 책의 내용을 예상할 수 있습니다.
책의 소개말은 책 속의 내용을 간단히 알 수 있도록 소개하는 글이에요.",1
"다음 그림을 보고 학생은 어떤 생각을 하고 있을지 이야기해 보세요.
우리나라에 살았던 공룡이야기? 글이 어떤 내용일지 생각해보는 활동을 예측하기 활동이라고 합니다. 읽기 전 활동의 대부분은 예측하기입니다. 예측하기는 소개말을 보고 글의 내용을 생각해 볼 수 있습니다.
책을 읽기 전에 하는 활동 중의 하나를 예측하기라고 해요.",-1
"다음 두 그림에서 학생의 다른 점을 이야기해 보세요. 실감 나게 말하기 위해서는 몸짓과 표정을 사용합니다. 이야기 속 주인공의 감정을 이해하면 실감 나게 말하기를 할 수 있습니다.
실감나게말하기는 들은 이야기나.
읽은 책을 잘 이해해서 다시 말하는 것이에요.",0
"1. 아래의 글을 읽으면서, 다음  안에 들어갈 말을 적어보세요.
실감 나게 말하기 위해서는 감동적인 내용을 잘 찾아서 말해야 해요.
혹시나 감동적인 내용을 찾기가 어려우면 이렇게 해보세요.
실감 나게 말하기 위해서는 표정, 몸짓, 목소리 하나하나에도 신경을.
써야 해요. 마지막으로 글의 분위기를 잘 파악해서 슬픈 내용은 슬프게,
웃긴 내용은 기쁘게 말하는 것이 중요해요.",1
"다음 그림을 무엇이라고 하나요?
다양한 이야기들을 그림으로 재미있게 표현한 것을 만화라고 해요. 영화는 만화와 같이 이야기를 표현합니다. 어떤 의미를 가지고 움직이는 대상을 촬영하여 보는 예술을 영화라고 합니다. 영화를 보는 장소를 영화관이라고 합니다.
어떤 이야기를 움직이는 영상으로 촬영해서 보는 것을 영화라고 해요.",-1
"1. 다음  안에 들어갈 말을 써 보세요.
상상속의 이야기를 그림으로 표현하는 것이.
만화를 움직이는 영상으로 볼 수 있으면.
만화와 영화는 어떤 점이 다른가요?
입니다.",1
"다음 그림을 보고 이후에는 어떤 일이 일어날지 짐작해 보세요. 어떤 장면이나 그림을 보고 그 이후에 일어날 일을 상상하는 것이 짐작하기입니다. 짐작하기는 만화에서 등장하는 인물의 표정을 보고 인물의 마음을 추측하는 것입니다.
짐작하기는 예측하기와 같이 추측하는 활동입니다.
어떤 장면에서 뒤 이어질 사건을 예측하는 것을 짐작하기라고 해요.",-1
"1. 다음  안에 들어갈 말을 적어보세요.
우리는 엄마의 표정을 보고 엄마가 어떤 기분인지 있습니다.
상대방의 마음을 할 수 하기 위해서는 목소리의 높낮이가 다른지 생각해야 합니다.",1
"다음 두 그림에서 학생의 다른 점을 이야기해 보세요. 실감 나게 표현하기 위해서는 목소리와 몸짓, 표정 등을 사용합니다. 이야기 속 주인공의 마음을 짐작하면 실감 나게 표현할 수 있습니다. 이야기를 실감 나게 표현하면 이야기가 더욱 재미있어집니다.
실감나게표현하기는 이야기 속 인물의 마음을 짐작하여 표현하는 방법이에요.",-1
"1. 다음 안에 글을 읽고 무엇을 뜻하는지 쓰세요.
실제로 겪는 것처럼 느껴지게 표현하는 것.
이야기를 하는 사람이 직접 경험한 것처럼 표현하는 것.",-1
"다음 그림을 보고 여기는 어디이고 무슨 일이 일어났는지 이야기해 보세요. 이야기의 배경은 옛날 산속이고, 사건은 나무꾼이 하나뿐인 도끼를 잃어버린 것입니다. 사건과 배경은 이야기의 중요한 구성 요소입니다. 이야기에 나오는 인물이 겪는 일들을 사건이라고 합니다. 이야기에서 사건이 일어나는 시간과 장소를 배경이라고 합니다. 사건은 이야기에서 일어나는 일이에요. 배경은 이야기에서 어떤 일이 일어나는 시간과 장소예요.",1
"1. 위 이야기에는 누가 나오나요? 다음에서 이야기의 인물을 모두 찾아 표 하세요.
선생님 나무꾼 신령님 할머니.",0
3. 다음은 ‘금도끼와 은도끼’ 이야기의 장면입니다. 무슨 일이 일어나고 있는지 빈칸에 알맞은 것을 보기에서 골라 쓰세요.,1
"다음을 보고, 두 사람이 무슨 이야기를 하고 있는지 말해 보세요. 책을 읽기 전에 내용을 알고 싶어서 친구에게 줄거리를 물어봤습니다. 줄거리는 사건이 처음부터 끝까지 어떻게 되었는지 간추린 것입니다. 이야기의 줄거리에는 인물, 사건, 배경이 있어야 합니다.
줄거리는 이야기의 중심이 되는 내용이에요.
인물의 성격과 배경, 사건이 잘 드러나도록 내용을 간추리면 줄거리가 돼요.",-1
1. 다음에 ‘금도끼와 은도끼’의 장면이 섞여 있습니다. 시간에 따라 어떤 사건이 있었는지 빈칸에 순서대로 써서 줄거리를 간추려 보세요.,1
"다음 ‘금도끼와 은도끼’의 나무꾼은 어떤 사람인지 이야기해 보세요.
금도끼는.
제 것이 아닙니다. 나무꾼이 금도끼가 자기 것이 아니라고 하는 것을 보고, 인물의 성격이 거짓말을 못하고 .
정직한 것을 알 수 있습니다. 이야기에 나오는 인물들은 서로 다른 다양한 성격을 가지고 있습니다. 인물의 성격이 바뀌면 이야기의 사건도 바뀝니다.
‘성격’은 사람마다 가지고 있는 성질이나 성품이에요.
이야기에 나오는 인물의 말과 행동을 통해 인물의 성격을 알 수 있어요.",1
"다음 그림을 보고, 빈 칸에 낱말을 따라 써 보세요. 어려운 문제가 있을 경우에 친구들과 회의를 해서 해결할 수 있습니다. 학급회의는 교실에서 반 친구들과 함께 좋은 학급을 만들기 위해 의논하는 모임입니다. 우리 반에서는 일주일에 한 번 학급 회의를 합니다.
어떤 문제가 있을 경우에 한 장소에서 일정한 절차에 따라.
서로 의견을 나누고 알맞은 방법을 결정하는 것을 회의라고 해요.",0
"1. 다음 에 들어갈 말은 무엇일까요?
우리 반을 아름답게 꾸미는 방법’이라는 주제로 학급 시작하겠습니다.
환경보호라는 로 포스터를 그려보세요.",1
"2. 다음 글을 읽고 어울리는 낱말에 표 하세요.
많은 사람들과 함께 (회의. 주제)를 하면 어려운 문제를 쉽게 풀 수 있다.
이 시의 (회의/주제)는 ‘물을 아껴쓰자’입니다.
(회의. 주제)를 하는 동안에는 다른 사람의 의견을 잘 들어야 합니다.
오늘은 아름다운 우정을 (회의. 주제)로 이야기를 하겠어요.",1
"다음 그림들을 보고, 무엇을 하고 있는지 이야기해 보세요.
국기에 대한 경례.
국민의례는 국가에 대한 예의를 말합니다. 아침 조회 때마다 하는 국기에 대한 경례는 국민의례 중 하나입니다.
순국선열 및 호국영령에 대한 묵념.
공식적인 행사에서 국기에 대한 경례, 애국가 제창과 같이 국민으로서 행하는 절차를 국민의례라고 해요.",0
"다음 두 그림을 보고 다른 점을 찾아 이야기해 보세요.
회의를 시작하겠습니다. 회의를 시작할 때는 “개회를 선언 합니다”라고 합니다. 학급회의는 매주 금요일 오후에 개회됩니다.
회의를 마치겠습니다.
회의나 공식적인 모임을 시작하는 것을 개회라고 해요.",1
"다음 그림을 보고 학생들이 어떤 역할을 하고 있는지 설명해 보세요. 학급회의에서 사회자는 교탁 앞에 서 있습니다. 오늘 학급회의의 사회자는 우리 반 담임선생님입니다. 개회와 폐회를 알리는 사람은 사회자입니다.
회의의 진행을 보는 사람을 사회자라고 해요.",0
"기록자는 회의에서 나오는 의견을 칠판에 적는 사람입니다. 학급회의에서는 사회자가 기록자를 대신해 회의 내용을 적기도 합니다. 기록자는 다른 사람들의 의견을 잘 듣고 요약할 수 있어야 합니다.
기록자는 회의의 내용을 기록하는 사람이에요.",1
"토론 참여자는 회의에서 자신의 의견을 발표할 수 있습니다. 다른 사람이 의견을 말하는 동안 토론 참여자는 잘 들어야 합니다. 토론 참여자가 사회자의 회의 진행을 방해하면 안 됩니다.
토론 참여자는 회의에 참여하는 사람이에요.",0
